life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
69,4,414,615,201,0.040657,0.040657,0.040657,0.000000,0.040657,0.520315,0.520315,0.520315,0.000000,0.520315,2
78,30,438,628,190,0.020652,0.020652,0.020652,0.000040,0.020652,0.510318,0.510318,0.510317,0.001221,0.510318,1
79,18,441,631,190,0.022562,0.022562,0.022562,0.000048,0.022562,0.511278,0.511278,0.511277,0.001257,0.511278,2
70,26,416,632,216,0.049205,0.049205,0.049205,0.000000,0.049205,0.524576,0.524576,0.524575,0.001348,0.524576,2
66,21,402,636,234,0.038450,0.038450,0.038450,0.000078,0.038450,0.519215,0.519215,0.519216,0.000000,0.519215,2
72,10,424,639,215,0.000049,0.000049,0.000049,0.000000,0.000049,0.500024,0.500024,0.500023,0.000669,0.500024,2
75,16,427,642,215,0.000013,0.000013,0.000013,0.000000,0.000013,0.500006,0.500006,0.500007,0.000000,0.500006,2
76,13,432,644,212,0.007959,0.007959,0.007959,0.000000,0.007959,0.503980,0.503980,0.503980,0.000000,0.503980,2
65,0,392,648,256,0.041575,0.041575,0.041575,0.000000,0.041575,0.520775,0.520775,0.520775,0.000000,0.520775,3
83,20,458,656,198,0.070991,0.070991,0.070991,0.000000,0.070991,0.535376,0.535376,0.535377,0.000000,0.535376,2
77,2,438,666,228,0.020897,0.020897,0.020897,0.000000,0.020897,0.510447,0.510447,0.510446,0.000345,0.510447,1
81,12,452,667,215,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,0
88,29,480,669,189,0.014171,0.014171,0.014171,0.000022,0.014171,0.507082,0.507082,0.507082,0.000573,0.507082,2
74,6,426,670,244,0.009905,0.009905,0.009905,0.000026,0.009905,0.504951,0.504951,0.504951,0.000000,0.504951,2
89,24,480,674,194,0.044665,0.044665,0.044665,0.000000,0.044665,0.522317,0.522317,0.522316,0.000863,0.522317,2
84,8,462,675,213,0.154261,0.154261,0.154261,0.000198,0.154261,0.576072,0.576072,0.576073,0.000000,0.576072,2
80,9,449,676,227,0.023733,0.023733,0.023733,0.000023,0.023733,0.511862,0.511862,0.511863,0.000000,0.511862,2
85,22,463,700,237,0.110682,0.110682,0.110682,0.000264,0.110682,0.553113,0.553112,0.553114,0.000000,0.553113,3
82,17,454,702,248,0.307781,0.307781,0.307782,0.000000,0.307781,0.626895,0.626895,0.626893,0.001505,0.626895,2
86,31,471,705,234,0.210784,0.210784,0.210785,0.000000,0.210784,0.603621,0.603621,0.603622,0.000000,0.603621,2
87,1,479,710,231,0.032624,0.032624,0.032624,0.000011,0.032624,0.516306,0.516306,0.516306,0.000000,0.516306,3
90,5,482,710,228,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
91,7,483,714,231,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,3
92,28,508,733,225,0.042312,0.042312,0.042312,0.000072,0.042312,0.521139,0.521139,0.521139,0.000000,0.521139,2
71,23,417,749,332,0.383699,0.383699,0.383698,0.000762,0.383699,0.664654,0.664654,0.664656,0.000000,0.664654,3
97,11,595,787,192,0.030400,0.030400,0.030400,0.000000,0.030400,0.515179,0.515179,0.515180,0.000000,0.515179,2
96,25,593,791,198,0.070468,0.070468,0.070469,0.000000,0.070468,0.535079,0.535079,0.535080,0.000000,0.535079,2
98,3,613,804,191,0.011019,0.011019,0.011019,0.000000,0.011019,0.505509,0.505509,0.505509,0.000173,0.505509,2
99,19,614,809,195,0.048933,0.048933,0.048933,0.000046,0.048933,0.524445,0.524445,0.524445,0.000622,0.524445,2
94,27,529,814,285,0.233295,0.233295,0.233295,0.000000,0.233295,0.611763,0.611763,0.611761,0.001196,0.611763,3
100,4,616,816,200,0.041087,0.041087,0.041087,0.000071,0.041087,0.520528,0.520528,0.520529,0.000000,0.520528,2
95,15,593,827,234,0.026696,0.026696,0.026696,0.000000,0.026696,0.513345,0.513345,0.513344,0.001021,0.513345,2
104,21,637,827,190,0.019763,0.019763,0.019763,0.000000,0.019763,0.509879,0.509879,0.509880,0.000000,0.509879,1
103,26,633,829,196,0.056272,0.056272,0.056272,0.000088,0.056272,0.528104,0.528104,0.528105,0.000000,0.528104,2
93,14,510,831,321,0.436280,0.436280,0.436279,0.001099,0.436280,0.699468,0.699468,0.699466,0.001835,0.699468,3
108,0,649,836,187,0.000291,0.000291,0.000291,0.000000,0.000291,0.500145,0.500145,0.500145,0.000386,0.500145,2
105,10,640,842,202,0.039640,0.039640,0.039640,0.000000,0.039640,0.519809,0.519809,0.519808,0.001171,0.519808,0
111,12,668,861,193,0.040088,0.040088,0.040088,0.000000,0.040088,0.520030,0.520030,0.520029,0.000930,0.520030,2
101,30,629,867,238,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
102,18,632,870,238,0.001509,0.001509,0.001509,0.000002,0.001509,0.500755,0.500755,0.500755,0.000000,0.500755,3
114,24,675,872,197,0.062428,0.062428,0.062428,0.000072,0.062428,0.531168,0.531168,0.531167,0.000946,0.531168,2
110,2,667,873,206,0.038119,0.038119,0.038119,0.000000,0.038119,0.519049,0.519049,0.519050,0.000000,0.519049,2
107,13,645,880,235,0.011386,0.011386,0.011386,0.000000,0.011386,0.505693,0.505693,0.505692,0.001145,0.505693,1
115,8,676,887,211,0.047655,0.047655,0.047655,0.000000,0.047655,0.523809,0.523809,0.523810,0.000000,0.523809,2
109,20,657,892,235,0.018239,0.018239,0.018239,0.000000,0.018239,0.509118,0.509118,0.509117,0.000828,0.509118,3
106,16,643,898,255,0.042028,0.042028,0.042028,0.000000,0.042028,0.521001,0.521001,0.521002,0.000000,0.521001,3
118,17,703,916,213,0.030960,0.030960,0.030961,0.000000,0.030960,0.515474,0.515473,0.515473,0.000732,0.515474,1
116,9,677,917,240,0.013956,0.013956,0.013956,0.000013,0.013956,0.506977,0.506977,0.506975,0.001402,0.506977,2
112,29,670,925,255,0.062189,0.062189,0.062188,0.000093,0.062189,0.531025,0.531025,0.531027,0.000000,0.531025,3
113,6,671,931,260,0.074619,0.074619,0.074619,0.000118,0.074619,0.537241,0.537241,0.537240,0.000791,0.537241,2
117,22,701,931,230,0.060499,0.060499,0.060498,0.000121,0.060499,0.530204,0.530204,0.530204,0.000000,0.530204,2
123,28,734,931,197,0.033246,0.033246,0.033246,0.000000,0.033246,0.516617,0.516617,0.516617,0.000000,0.516617,1
122,7,715,936,221,0.054551,0.054551,0.054551,0.000084,0.054551,0.527248,0.527248,0.527247,0.001515,0.527248,1
121,5,711,942,231,0.005791,0.005791,0.005791,0.000014,0.005791,0.502895,0.502895,0.502897,0.000000,0.502895,3
120,1,711,946,235,0.146629,0.146629,0.146629,0.000075,0.146629,0.571669,0.571669,0.571670,0.000000,0.571669,3
124,23,750,952,202,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
126,25,792,986,194,0.042653,0.042653,0.042653,0.000032,0.042653,0.521304,0.521304,0.521304,0.001171,0.521304,1
119,31,706,990,284,0.207832,0.207832,0.207832,0.000000,0.207832,0.602399,0.602399,0.602400,0.000000,0.602399,3
127,3,805,1006,201,0.031190,0.031190,0.031190,0.000000,0.031190,0.515590,0.515590,0.515589,0.000546,0.515590,2
129,27,815,1006,191,0.028241,0.028241,0.028241,0.000054,0.028241,0.514115,0.514115,0.514115,0.000000,0.514115,2
131,15,828,1021,193,0.036016,0.036016,0.036016,0.000046,0.036016,0.517991,0.517991,0.517990,0.000669,0.517991,1
125,11,788,1026,238,0.014533,0.014533,0.014533,0.000014,0.014533,0.507266,0.507266,0.507265,0.001359,0.507266,3
132,21,828,1028,200,0.057349,0.057349,0.057349,0.000146,0.057349,0.528643,0.528643,0.528642,0.000897,0.528643,2
136,10,843,1034,191,0.017613,0.017613,0.017613,0.000029,0.017613,0.508805,0.508805,0.508805,0.000977,0.508805,2
135,0,837,1038,201,0.011733,0.011733,0.011733,0.000000,0.011733,0.505865,0.505865,0.505865,0.000000,0.505865,2
128,19,810,1042,232,0.083148,0.083148,0.083148,0.000075,0.083148,0.540973,0.540973,0.540972,0.001221,0.540973,2
130,4,817,1045,228,0.044501,0.044501,0.044501,0.000022,0.044501,0.522236,0.522236,0.522234,0.001554,0.522236,1
133,26,830,1052,222,0.073620,0.073620,0.073620,0.000000,0.073620,0.536734,0.536734,0.536734,0.000000,0.536734,2
134,14,832,1052,220,0.000005,0.000005,0.000005,0.000000,0.000005,0.500003,0.500003,0.500002,0.001092,0.500003,2
141,2,874,1064,190,0.022275,0.022275,0.022275,0.000017,0.022275,0.511135,0.511135,0.511134,0.000772,0.511135,2
140,24,873,1065,192,0.030272,0.030272,0.030272,0.000000,0.030272,0.515122,0.515122,0.515122,0.000386,0.515122,1
143,8,888,1079,191,0.024244,0.024244,0.024244,0.000000,0.024244,0.512110,0.512110,0.512110,0.000488,0.512110,2
144,20,893,1091,198,0.070580,0.070580,0.070580,0.000000,0.070580,0.535217,0.535217,0.535217,0.000000,0.535217,2
147,9,918,1105,187,0.000296,0.000296,0.000296,0.000000,0.000296,0.500148,0.500148,0.500147,0.001021,0.500148,1
138,30,868,1112,244,0.041022,0.041022,0.041021,0.000089,0.041022,0.520486,0.520486,0.520485,0.000546,0.520486,3
142,13,881,1113,232,0.056519,0.056519,0.056519,0.000117,0.056519,0.528226,0.528226,0.528227,0.000000,0.528226,2
137,12,862,1123,261,0.354594,0.354594,0.354594,0.000922,0.354594,0.644541,0.644541,0.644542,0.000000,0.644541,1
152,7,937,1128,191,0.026275,0.026275,0.026275,0.000019,0.026275,0.513134,0.513134,0.513135,0.000000,0.513134,2
139,18,871,1135,264,0.357555,0.357555,0.357554,0.000897,0.357555,0.668538,0.668538,0.668538,0.001036,0.668538,2
150,22,932,1135,203,0.000002,0.000002,0.000002,0.000000,0.000002,0.500001,0.500001,0.500000,0.000646,0.500001,1
153,5,943,1140,197,0.043261,0.043261,0.043262,0.000000,0.043261,0.521616,0.521616,0.521616,0.000423,0.521616,2
148,29,926,1146,220,0.013208,0.013208,0.013208,0.000024,0.013208,0.506599,0.506599,0.506599,0.000000,0.506599,1
146,17,917,1148,231,0.054528,0.054528,0.054528,0.000000,0.054528,0.527233,0.527233,0.527235,0.000000,0.527233,2
145,16,899,1160,261,0.175995,0.175995,0.175995,0.000000,0.175995,0.586708,0.586708,0.586707,0.000846,0.586708,2
149,6,932,1175,243,0.041781,0.041781,0.041781,0.000070,0.041781,0.520878,0.520878,0.520880,0.000000,0.520878,2
151,28,932,1177,245,0.000018,0.000018,0.000018,0.000000,0.000018,0.500009,0.500009,0.500008,0.000669,0.500009,3
156,25,987,1178,191,0.028675,0.028675,0.028675,0.000062,0.028675,0.514319,0.514319,0.514320,0.000000,0.514320,0
154,1,947,1191,244,0.048215,0.048215,0.048215,0.000031,0.048215,0.524089,0.524089,0.524088,0.001221,0.524089,2
158,3,1007,1203,196,0.024936,0.024936,0.024936,0.000056,0.024936,0.512462,0.512462,0.512461,0.000173,0.512462,2
155,23,953,1204,251,0.004936,0.004936,0.004936,0.000000,0.004936,0.502468,0.502468,0.502470,0.000000,0.502468,2
160,15,1022,1218,196,0.057045,0.057045,0.057045,0.000073,0.057045,0.528483,0.528483,0.528482,0.000518,0.528483,2
161,11,1027,1222,195,0.053510,0.053510,0.053510,0.000000,0.053510,0.526730,0.526730,0.526731,0.000000,0.526730,2
159,27,1007,1229,222,0.052984,0.052984,0.052984,0.000130,0.052984,0.526422,0.526422,0.526421,0.000646,0.526422,2
157,31,991,1230,239,0.000069,0.000069,0.000069,0.000000,0.000069,0.500035,0.500034,0.500036,0.000000,0.500035,2
164,0,1039,1238,199,0.075041,0.075041,0.075042,0.000000,0.075041,0.537450,0.537450,0.537451,0.000000,0.537450,1
166,4,1046,1242,196,0.059817,0.059817,0.059817,0.000000,0.059817,0.529861,0.529861,0.529861,0.000173,0.529861,2
165,19,1043,1254,211,0.057759,0.057759,0.057759,0.000015,0.057759,0.528844,0.528844,0.528845,0.000000,0.528844,1
162,21,1029,1255,226,0.007822,0.007822,0.007822,0.000000,0.007822,0.503911,0.503911,0.503912,0.000000,0.503911,2
169,2,1065,1262,197,0.002244,0.002244,0.002244,0.000000,0.002244,0.501122,0.501122,0.501122,0.000000,0.501122,2
163,10,1035,1279,244,0.047999,0.047999,0.047999,0.000000,0.047999,0.523922,0.523922,0.523924,0.000000,0.523922,2
172,20,1092,1284,192,0.030782,0.030782,0.030782,0.000000,0.030782,0.515377,0.515377,0.515376,0.001196,0.515377,1
171,8,1080,1296,216,0.166520,0.166520,0.166519,0.000374,0.166520,0.581916,0.581916,0.581916,0.000000,0.581916,2
167,26,1053,1299,246,0.039111,0.039111,0.039111,0.000055,0.039111,0.519544,0.519544,0.519545,0.000000,0.519544,2
170,24,1066,1304,238,0.032159,0.032159,0.032159,0.000067,0.032159,0.516060,0.516060,0.516060,0.001064,0.516060,2
174,30,1113,1314,201,0.019021,0.019021,0.019021,0.000038,0.019021,0.509506,0.509506,0.509506,0.000488,0.509506,1
177,7,1129,1319,190,0.017979,0.017979,0.017979,0.000037,0.017979,0.508914,0.508914,0.508914,0.000946,0.508914,2
181,29,1147,1335,188,0.005164,0.005164,0.005164,0.000000,0.005164,0.502582,0.502582,0.502581,0.001036,0.502582,1
175,13,1114,1338,224,0.010974,0.010974,0.010974,0.000007,0.010974,0.505486,0.505486,0.505486,0.000622,0.505486,2
179,22,1136,1343,207,0.002952,0.002952,0.002952,0.000000,0.002952,0.501476,0.501476,0.501475,0.000691,0.501476,2
182,17,1149,1345,196,0.057891,0.057891,0.057891,0.000063,0.057891,0.528913,0.528913,0.528914,0.000423,0.528913,2
178,18,1136,1347,211,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
173,9,1106,1350,244,0.018542,0.018542,0.018542,0.000000,0.018542,0.509261,0.509261,0.509262,0.000000,0.509261,2
180,5,1141,1355,214,0.033455,0.033455,0.033455,0.000000,0.033455,0.516694,0.516694,0.516694,0.000598,0.516694,2
168,14,1053,1359,306,0.484584,0.484584,0.484584,0.000782,0.484584,0.721470,0.721470,0.721469,0.000598,0.721470,2
176,12,1124,1365,241,0.006548,0.006548,0.006548,0.000014,0.006548,0.503274,0.503274,0.503273,0.000810,0.503274,2
186,25,1179,1367,188,0.006645,0.006645,0.006645,0.000000,0.006645,0.503322,0.503322,0.503321,0.001196,0.503322,1
185,28,1178,1380,202,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
183,16,1161,1382,221,0.000054,0.000054,0.000054,0.000000,0.000054,0.500027,0.500027,0.500028,0.000000,0.500027,2
184,6,1176,1383,207,0.039822,0.039822,0.039822,0.000000,0.039822,0.519900,0.519900,0.519899,0.000173,0.519900,2
189,23,1205,1395,190,0.018735,0.018735,0.018735,0.000023,0.018735,0.509366,0.509366,0.509367,0.000000,0.509366,2
190,15,1219,1415,196,0.057570,0.057570,0.057570,0.000000,0.057570,0.528753,0.528753,0.528755,0.000000,0.528753,2
192,27,1230,1422,192,0.029974,0.029974,0.029974,0.000000,0.029974,0.514983,0.514983,0.514984,0.000000,0.514983,2
188,3,1204,1441,237,0.036208,0.036208,0.036208,0.000042,0.036208,0.518095,0.518095,0.518095,0.000000,0.518095,2
195,4,1243,1441,198,0.070338,0.070338,0.070338,0.000094,0.070338,0.535111,0.535111,0.535111,0.000488,0.535111,2
191,11,1223,1442,219,0.109990,0.109990,0.109990,0.000281,0.109990,0.554767,0.554767,0.554766,0.001105,0.554767,1
197,21,1256,1443,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
196,19,1255,1447,192,0.035549,0.035549,0.035549,0.000057,0.035549,0.517763,0.517763,0.517762,0.000880,0.517763,2
194,0,1239,1450,211,0.049501,0.049501,0.049501,0.000000,0.049501,0.524727,0.524727,0.524727,0.000000,0.524727,2
187,1,1192,1452,260,0.068585,0.068585,0.068585,0.000000,0.068585,0.534237,0.534237,0.534239,0.000000,0.534237,3
198,2,1263,1459,196,0.059662,0.059662,0.059662,0.000000,0.059662,0.529795,0.529796,0.529795,0.000488,0.529795,1
193,31,1231,1479,248,0.222955,0.222955,0.222955,0.000000,0.222955,0.607585,0.607585,0.607585,0.001269,0.607585,3
201,8,1297,1499,202,0.033768,0.033768,0.033768,0.000091,0.033768,0.516874,0.516874,0.516874,0.000000,0.516874,2
